Year,ICD Code,Description,Link,Cleaned Description
2017,E13.3219,"E13.3219 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye",,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy with macular edema, unspecified eye"
2017,E13.329,E13.329 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema,,Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema
2017,E13.3291,"E13.3291 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye",,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, right eye"
2017,E13.3292,"E13.3292 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye",,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, left eye"
2017,E13.3293,"E13.3293 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral",,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, bilateral"
2017,E13.3299,"E13.3299 Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye",,"Other specified diabetes mellitus with mild nonproliferative diabetic retinopathy without macular edema, unspecified eye"
2017,E13.331,E13.331 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema,,Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema
2017,E13.3311,"E13.3311 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, right eye"
2017,E13.3312,"E13.3312 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, left eye"
2017,E13.3313,"E13.3313 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, bilateral"
2017,E13.3319,"E13.3319 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy with macular edema, unspecified eye"
2017,E13.339,E13.339 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema,,Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema
2017,E13.3391,"E13.3391 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, right eye"
2017,E13.3392,"E13.3392 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, left eye"
2017,E13.3393,"E13.3393 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, bilateral"
2017,E13.3399,"E13.3399 Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye",,"Other specified diabetes mellitus with moderate nonproliferative diabetic retinopathy without macular edema, unspecified eye"
2017,E13.341,E13.341 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema,,Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema
2017,E13.3411,"E13.3411 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, right eye"
2017,E13.3412,"E13.3412 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, left eye"
2017,E13.3413,"E13.3413 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, bilateral"
2017,E13.3419,"E13.3419 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy with macular edema, unspecified eye"
2017,E13.349,E13.349 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema,,Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema
2017,E13.3491,"E13.3491 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, right eye"
2017,E13.3492,"E13.3492 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, left eye"
2017,E13.3493,"E13.3493 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, bilateral"
2017,E13.3499,"E13.3499 Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye",,"Other specified diabetes mellitus with severe nonproliferative diabetic retinopathy without macular edema, unspecified eye"
2017,E13.351,E13.351 Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema,,Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema
2017,E13.3511,"E13.3511 Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, right eye"
2017,E13.3512,"E13.3512 Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, left eye"
2017,E13.3513,"E13.3513 Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, bilateral"
2017,E13.3519,"E13.3519 Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with macular edema, unspecified eye"
2017,E13.352,E13.352 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula,,Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula
2017,E13.3521,"E13.3521 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, right eye"
2017,E13.3522,"E13.3522 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, left eye"
2017,E13.3523,"E13.3523 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, bilateral"
2017,E13.3529,"E13.3529 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment involving the macula, unspecified eye"
2017,E13.353,E13.353 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula,,Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula
2017,E13.3531,"E13.3531 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, right eye"
2017,E13.3532,"E13.3532 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, left eye"
2017,E13.3533,"E13.3533 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, bilateral"
2017,E13.3539,"E13.3539 Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with traction retinal detachment not involving the macula, unspecified eye"
2017,E13.354,E13.354 Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment,,Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment
2017,E13.3541,"E13.3541 Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye",,"Other specified diabetes mellitus with proliferative diabetic retinopathy with combined traction retinal detachment and rhegmatogenous retinal detachment, right eye"
